pid,stim,compat,rt,acc
59,gaze,compat,486,1
59,arrow,incomp,552,1
59,arrow,compat,433,1
59,arrow,compat,515,1
59,arrow,incomp,507,1
59,gaze,incomp,485,1
59,gaze,incomp,531,1
59,gaze,compat,538,1
59,arrow,compat,600,1
59,gaze,incomp,565,1
59,arrow,incomp,479,1
59,gaze,compat,573,1
59,gaze,incomp,573,1
59,arrow,compat,622,1
59,arrow,incomp,767,1
59,arrow,incomp,784,1
59,arrow,compat,661,1
59,gaze,compat,537,1
59,arrow,compat,589,1
59,gaze,compat,661,1
59,arrow,compat,433,1
59,gaze,compat,914,1
59,arrow,compat,485,1
59,arrow,incomp,659,1
59,gaze,compat,466,1
59,arrow,incomp,508,1
59,gaze,compat,499,1
59,gaze,compat,457,1
59,gaze,compat,723,1
59,gaze,incomp,584,1
59,gaze,incomp,416,1
59,arrow,incomp,434,1
59,arrow,compat,433,1
59,arrow,incomp,562,1
59,arrow,incomp,556,1
59,gaze,incomp,571,1
59,gaze,incomp,487,1
59,arrow,incomp,614,1
59,arrow,incomp,452,1
59,gaze,incomp,1099,1
59,gaze,compat,411,1
59,gaze,compat,473,1
59,gaze,compat,675,1
59,arrow,incomp,539,1
59,arrow,compat,399,1
59,gaze,compat,507,1
59,arrow,compat,569,1
59,gaze,incomp,549,1
59,gaze,compat,294,1
59,arrow,compat,536,1
59,arrow,incomp,683,1
59,arrow,incomp,397,1
59,gaze,incomp,606,1
59,gaze,compat,553,1
59,arrow,incomp,564,1
59,gaze,incomp,575,1
59,gaze,incomp,519,1
59,gaze,incomp,751,1
59,gaze,compat,536,1
59,arrow,compat,607,1
59,gaze,incomp,390,1
59,arrow,compat,417,1
59,arrow,compat,357,1
59,gaze,compat,506,1
59,arrow,compat,511,1
59,gaze,incomp,583,1
59,arrow,compat,534,1
59,arrow,incomp,531,1
59,gaze,incomp,560,1
59,gaze,compat,441,1
59,arrow,compat,487,1
59,gaze,compat,486,1
59,gaze,compat,730,1
59,arrow,incomp,579,1
59,gaze,incomp,589,1
59,gaze,compat,636,1
59,gaze,incomp,492,1
59,gaze,compat,685,1
59,arrow,compat,498,1
59,arrow,compat,462,1
59,arrow,compat,365,1
59,arrow,incomp,507,1
59,gaze,incomp,430,1
59,arrow,incomp,571,1
59,arrow,compat,516,1
59,gaze,compat,543,1
59,gaze,compat,526,1
59,gaze,compat,493,1
59,arrow,incomp,508,1
59,arrow,compat,609,1
59,gaze,compat,618,1
59,arrow,compat,611,1
59,gaze,incomp,544,1
59,arrow,incomp,464,1
59,arrow,incomp,677,1
59,gaze,incomp,598,1
59,gaze,incomp,536,1
59,gaze,incomp,553,1
59,arrow,compat,590,1
59,gaze,incomp,407,1
59,gaze,compat,537,1
59,arrow,incomp,739,1
59,gaze,incomp,686,1
59,gaze,incomp,551,1
59,arrow,incomp,640,1
60,arrow,incomp,1895,1
60,arrow,compat,1843,1
60,arrow,compat,719,1
60,arrow,compat,692,1
60,arrow,compat,649,1
60,gaze,compat,919,1
60,gaze,incomp,907,1
60,gaze,incomp,816,1
60,gaze,compat,496,1
60,arrow,incomp,645,1
60,gaze,compat,652,1
60,arrow,incomp,1075,1
60,gaze,incomp,841,1
60,gaze,incomp,688,1
60,arrow,incomp,716,1
60,gaze,compat,792,1
60,gaze,compat,634,1
60,arrow,compat,768,1
60,arrow,incomp,778,1
60,arrow,compat,700,1
60,arrow,incomp,672,1
60,gaze,incomp,854,1
60,gaze,compat,750,1
60,gaze,compat,815,1
60,gaze,incomp,728,1
60,arrow,compat,883,1
60,gaze,incomp,785,1
60,gaze,compat,793,1
60,gaze,compat,658,1
60,gaze,compat,1377,1
60,gaze,compat,915,1
60,gaze,compat,1094,1
60,arrow,compat,1670,1
60,arrow,incomp,700,1
60,gaze,compat,745,1
60,arrow,incomp,795,1
60,arrow,incomp,637,1
60,arrow,incomp,580,1
60,gaze,incomp,823,1
60,gaze,compat,1542,1
60,arrow,compat,864,1
60,arrow,incomp,910,1
60,arrow,compat,762,1
60,arrow,compat,1692,1
60,arrow,incomp,865,1
60,gaze,incomp,806,1
60,arrow,compat,872,1
60,gaze,compat,1054,1
60,gaze,compat,820,1
60,arrow,compat,715,1
60,gaze,incomp,1047,1
60,gaze,compat,719,1
60,gaze,compat,818,1
60,arrow,compat,930,1
60,arrow,incomp,1014,1
60,gaze,incomp,750,1
60,gaze,compat,664,1
60,arrow,incomp,719,1
60,arrow,incomp,867,1
60,arrow,compat,624,1
60,arrow,compat,728,1
60,gaze,compat,1052,1
60,arrow,incomp,730,1
60,arrow,incomp,742,1
60,gaze,incomp,1154,1
60,gaze,compat,532,1
60,arrow,compat,704,1
60,gaze,compat,941,1
60,arrow,incomp,816,1
60,gaze,incomp,1216,1
60,gaze,incomp,623,1
60,gaze,incomp,655,1
60,arrow,incomp,846,1
60,gaze,incomp,821,1
60,gaze,incomp,661,1
60,gaze,compat,908,1
60,gaze,compat,480,1
60,arrow,compat,759,1
60,gaze,incomp,648,1
60,gaze,incomp,952,1
60,arrow,compat,770,1
60,arrow,incomp,772,1
60,arrow,compat,645,1
60,arrow,incomp,557,1
60,arrow,compat,528,1
60,gaze,compat,541,1
60,gaze,compat,776,1
60,arrow,incomp,641,1
60,arrow,compat,561,1
60,gaze,compat,707,1
60,arrow,incomp,753,1
60,gaze,incomp,762,1
60,gaze,compat,629,1
60,gaze,incomp,973,1
60,gaze,incomp,695,1
60,arrow,compat,702,1
60,gaze,compat,635,1
60,gaze,incomp,633,1
60,gaze,incomp,505,1
60,arrow,incomp,558,1
60,arrow,incomp,737,1
60,arrow,compat,411,1
60,arrow,incomp,645,1
60,arrow,incomp,588,1
60,arrow,compat,517,1
60,arrow,compat,465,1
60,arrow,compat,504,1
60,gaze,incomp,860,1
60,arrow,incomp,626,1
60,arrow,compat,562,1
60,arrow,incomp,854,1
60,arrow,compat,708,1
60,arrow,compat,672,1
60,gaze,incomp,647,1
60,arrow,compat,590,1
60,arrow,incomp,535,1
60,gaze,incomp,714,1
60,gaze,compat,575,1
60,gaze,incomp,945,1
60,arrow,incomp,692,1
60,arrow,incomp,801,1
60,gaze,compat,489,1
60,gaze,incomp,598,1
60,gaze,incomp,608,1
60,gaze,incomp,561,1
60,arrow,compat,635,1
60,gaze,compat,667,1
60,arrow,incomp,794,1
60,gaze,compat,906,1
60,arrow,incomp,703,1
60,arrow,compat,651,1
60,arrow,compat,770,1
60,gaze,incomp,709,1
60,arrow,compat,920,1
60,gaze,incomp,1158,1
60,gaze,incomp,838,1
60,gaze,incomp,767,1
60,arrow,incomp,1104,1
60,arrow,incomp,757,1
60,gaze,compat,710,1
60,gaze,incomp,723,1
60,gaze,incomp,703,1
60,arrow,incomp,628,1
60,arrow,compat,595,1
60,arrow,incomp,748,1
60,arrow,incomp,479,1
60,arrow,compat,670,1
60,gaze,incomp,691,1
60,arrow,compat,680,1
60,gaze,compat,663,1
60,gaze,incomp,726,1
60,gaze,incomp,665,1
60,gaze,compat,880,1
60,gaze,compat,597,1
60,gaze,incomp,765,1
60,arrow,compat,624,1
60,arrow,compat,480,1
60,arrow,incomp,543,1
60,gaze,incomp,657,1
60,arrow,compat,657,1
60,arrow,incomp,688,1
60,arrow,compat,710,1
60,arrow,compat,602,1
60,gaze,compat,1002,1
60,arrow,compat,659,1
60,arrow,incomp,745,1
60,arrow,incomp,813,1
60,gaze,compat,709,1
60,arrow,incomp,746,1
60,arrow,incomp,566,1
60,gaze,compat,727,1
60,gaze,compat,691,1
60,arrow,compat,472,1
60,arrow,compat,583,1
60,gaze,compat,681,1
60,arrow,incomp,878,1
60,arrow,compat,612,1
60,gaze,compat,684,1
60,arrow,incomp,690,1
60,arrow,compat,639,1
60,arrow,incomp,607,1
60,gaze,compat,791,1
60,arrow,incomp,759,1
60,arrow,incomp,683,1
60,arrow,compat,767,1
60,gaze,incomp,649,1
60,gaze,compat,640,1
60,gaze,compat,647,1
60,gaze,compat,718,1
60,arrow,incomp,730,1
60,gaze,incomp,701,1
60,gaze,compat,577,1
60,arrow,incomp,555,1
60,gaze,incomp,902,1
60,gaze,compat,594,1
60,gaze,incomp,787,1
60,gaze,incomp,876,1
60,gaze,compat,642,1
60,arrow,incomp,1010,1
60,gaze,incomp,642,1
60,gaze,incomp,841,1
60,arrow,incomp,713,1
60,gaze,incomp,629,1
60,arrow,incomp,685,1
60,gaze,compat,547,1
60,gaze,compat,573,1
60,gaze,incomp,624,1
60,gaze,incomp,584,1
60,arrow,incomp,1008.9999999999999,1
60,arrow,compat,786,1
60,arrow,incomp,891,1
60,gaze,compat,712,1
60,arrow,incomp,980,1
60,arrow,incomp,766,1
60,arrow,compat,687,1
60,arrow,compat,653,1
60,arrow,compat,716,1
60,gaze,incomp,760,1
60,arrow,incomp,594,1
60,arrow,incomp,795,1
60,arrow,compat,525,1
60,gaze,compat,633,1
60,arrow,incomp,993,1
60,gaze,compat,1273,1
60,gaze,compat,806,1
60,arrow,compat,608,1
60,arrow,compat,720,1
60,arrow,compat,635,1
60,gaze,incomp,642,1
60,arrow,compat,650,1
60,arrow,compat,793,1
60,gaze,incomp,874,1
60,gaze,incomp,640,1
60,gaze,incomp,639,1
60,arrow,compat,758,1
60,gaze,incomp,657,1
60,arrow,compat,600,1
60,arrow,incomp,704,1
60,gaze,compat,805,1
60,gaze,incomp,750,1
60,gaze,compat,663,1
60,gaze,compat,591,1
60,gaze,compat,632,1
60,arrow,incomp,616,1
60,gaze,compat,607,1
60,gaze,incomp,583,1
60,gaze,compat,554,1
60,arrow,compat,612,1
60,arrow,compat,733,1
60,gaze,compat,616,1
60,arrow,compat,664,1
60,gaze,incomp,790,1
60,gaze,incomp,671,1
60,gaze,incomp,685,1
60,gaze,compat,659,1
61,arrow,incomp,644,1
61,arrow,compat,585,1
61,gaze,compat,543,1
61,gaze,compat,689,1
61,gaze,incomp,752,1
61,arrow,compat,919,1
61,gaze,compat,794,1
61,gaze,incomp,731,1
61,gaze,compat,1431,1
61,arrow,compat,565,1
61,arrow,incomp,498,1
61,arrow,incomp,785,1
61,arrow,incomp,582,1
61,arrow,compat,614,1
61,gaze,incomp,535,1
61,arrow,compat,616,1
61,gaze,incomp,472,1
61,gaze,compat,529,1
61,gaze,incomp,454,1
61,arrow,compat,633,1
61,gaze,compat,504,1
61,arrow,incomp,510,1
61,arrow,compat,389,1
61,arrow,incomp,1088,1
61,gaze,compat,574,1
61,gaze,incomp,586,1
61,arrow,incomp,572,1
61,gaze,compat,648,1
61,gaze,compat,737,1
61,gaze,incomp,496,1
61,gaze,incomp,795,1
61,arrow,incomp,967,1
61,gaze,incomp,898,1
61,gaze,compat,720,1
61,gaze,compat,832,1
61,gaze,compat,702,1
61,arrow,compat,654,1
61,gaze,compat,528,1
61,arrow,compat,577,1
61,gaze,compat,556,1
61,arrow,incomp,721,1
61,arrow,incomp,593,1
61,arrow,compat,939,1
61,arrow,compat,591,1
61,gaze,compat,546,1
61,arrow,compat,678,1
61,arrow,compat,661,1
61,arrow,compat,572,1
61,gaze,compat,594,1
61,arrow,incomp,868,1
61,arrow,compat,603,1
61,arrow,incomp,784,1
61,gaze,compat,736,1
61,gaze,incomp,580,1
61,arrow,compat,487,1
61,arrow,compat,714,1
61,arrow,incomp,645,1
61,arrow,incomp,646,1
61,arrow,incomp,662,1
61,gaze,incomp,709,1
61,gaze,compat,466,1
61,gaze,incomp,690,1
61,gaze,compat,700,1
61,gaze,incomp,664,1
61,arrow,incomp,568,1
61,arrow,compat,531,1
61,gaze,compat,681,1
61,gaze,compat,584,1
61,gaze,compat,635,1
61,arrow,incomp,812,1
61,arrow,incomp,1012.9999999999999,1
61,arrow,compat,541,1
61,gaze,incomp,714,1
61,arrow,compat,495,1
61,gaze,compat,542,1
61,gaze,incomp,579,1
61,arrow,incomp,710,1
61,arrow,compat,651,1
61,arrow,compat,468,1
61,gaze,compat,655,1
61,gaze,incomp,1355,1
61,gaze,compat,536,1
61,gaze,compat,835,1
61,arrow,compat,483,1
61,arrow,incomp,742,1
61,gaze,compat,736,1
61,arrow,incomp,576,1
61,gaze,incomp,592,1
61,arrow,incomp,540,1
61,gaze,incomp,592,1
61,gaze,compat,746,1
61,arrow,compat,591,1
61,arrow,incomp,641,1
61,arrow,incomp,729,1
61,arrow,compat,573,1
61,arrow,incomp,745,1
61,arrow,incomp,493,1
61,gaze,incomp,603,1
61,gaze,compat,567,1
61,arrow,compat,914,1
61,gaze,incomp,503,1
61,arrow,compat,406,1
61,gaze,incomp,616,1
61,arrow,incomp,632,1
61,gaze,compat,805,1
61,gaze,incomp,716,1
61,gaze,incomp,428,1
61,arrow,incomp,558,1
61,arrow,compat,572,1
61,arrow,incomp,1239,1
61,gaze,incomp,662,1
61,arrow,compat,492,1
61,arrow,incomp,634,1
61,gaze,incomp,565,1
61,gaze,incomp,527,1
61,arrow,incomp,640,1
61,arrow,compat,517,1
61,gaze,incomp,598,1
61,gaze,incomp,537,1
61,arrow,incomp,535,1
61,arrow,compat,436,1
61,gaze,incomp,586,1
61,arrow,compat,441,1
61,gaze,incomp,547,1
61,gaze,compat,468,1
61,arrow,compat,523,1
61,gaze,incomp,591,1
61,arrow,incomp,636,1
61,gaze,compat,604,1
61,arrow,compat,719,1
61,gaze,compat,607,1
61,gaze,compat,914,1
61,arrow,incomp,595,1
61,arrow,incomp,728,1
61,gaze,incomp,618,1
61,arrow,compat,702,1
61,arrow,incomp,549,1
61,gaze,incomp,607,1
61,arrow,compat,560,1
61,arrow,compat,1084,1
61,arrow,incomp,754,1
61,gaze,compat,1053,1
61,arrow,compat,1664,1
61,arrow,incomp,1268,1
61,arrow,compat,888,1
61,gaze,compat,838,1
61,gaze,incomp,594,1
61,gaze,compat,921,1
61,gaze,compat,912,1
61,arrow,incomp,522,1
61,arrow,incomp,672,1
61,arrow,compat,624,1
61,gaze,compat,800,1
61,gaze,compat,630,1
61,arrow,compat,715,1
61,arrow,compat,699,1
61,arrow,incomp,1512,1
61,arrow,compat,726,1
61,arrow,compat,1283,1
61,gaze,compat,669,1
61,arrow,compat,1264,1
61,gaze,incomp,699,1
61,gaze,incomp,820,1
61,gaze,incomp,682,1
61,arrow,compat,684,1
61,arrow,compat,576,1
61,arrow,incomp,459,1
61,arrow,compat,814,1
61,gaze,compat,821,1
61,arrow,incomp,598,1
61,gaze,incomp,603,1
61,gaze,compat,589,1
61,arrow,incomp,448,1
61,arrow,incomp,659,1
61,gaze,incomp,655,1
61,gaze,compat,875,1
61,gaze,incomp,583,1
61,gaze,incomp,618,1
61,gaze,incomp,1779,1
61,gaze,incomp,590,1
61,arrow,incomp,778,1
61,arrow,incomp,932,1
61,arrow,compat,830,1
61,arrow,incomp,585,1
61,arrow,compat,433,1
61,gaze,incomp,793,1
61,gaze,compat,813,1
61,arrow,compat,811,1
61,arrow,incomp,598,1
61,gaze,compat,538,1
61,arrow,compat,568,1
61,arrow,compat,668,1
61,arrow,incomp,681,1
61,arrow,incomp,584,1
61,gaze,compat,782,1
61,gaze,incomp,837,1
61,gaze,incomp,824,1
61,gaze,incomp,647,1
61,arrow,incomp,575,1
61,gaze,incomp,773,1
61,arrow,incomp,561,1
61,gaze,incomp,829,1
61,gaze,incomp,915,1
61,gaze,compat,679,1
61,gaze,incomp,632,1
61,arrow,compat,615,1
61,arrow,incomp,604,1
61,gaze,compat,470,1
61,gaze,incomp,555,1
61,gaze,compat,527,1
61,gaze,compat,574,1
61,gaze,compat,515,1
61,arrow,incomp,504,1
61,arrow,incomp,649,1
61,arrow,compat,1362,1
61,arrow,incomp,1292,1
61,gaze,incomp,850,1
61,arrow,compat,871,1
61,arrow,incomp,757,1
61,gaze,incomp,1160,1
61,gaze,compat,1305,1
61,arrow,compat,873,1
61,gaze,incomp,629,1
61,gaze,compat,825,1
61,gaze,compat,655,1
61,gaze,incomp,639,1
61,arrow,incomp,712,1
61,gaze,compat,682,1
61,arrow,incomp,725,1
61,arrow,incomp,745,1
61,arrow,compat,705,1
61,arrow,compat,780,1
61,gaze,compat,646,1
61,gaze,compat,753,1
61,gaze,compat,691,1
61,arrow,compat,676,1
61,arrow,compat,1266,1
61,gaze,incomp,1151,1
61,arrow,compat,620,1
61,arrow,incomp,691,1
61,gaze,incomp,684,1
61,arrow,incomp,675,1
61,arrow,compat,1183,1
61,gaze,compat,756,1
61,gaze,compat,1614,1
61,arrow,incomp,1245,1
61,arrow,compat,826,1
61,gaze,incomp,1085,1
61,gaze,compat,681,1
61,gaze,incomp,647,1
62,gaze,compat,571,1
62,gaze,compat,630,1
62,gaze,compat,470,1
62,gaze,incomp,1189,1
62,arrow,compat,687,1
62,arrow,compat,718,1
62,gaze,incomp,626,1
62,arrow,incomp,843,1
62,gaze,compat,947,1
62,gaze,incomp,543,1
62,gaze,compat,730,1
62,arrow,incomp,782,1
62,gaze,compat,601,1
62,arrow,incomp,1026,1
62,gaze,compat,555,1
62,gaze,incomp,463,1
62,arrow,incomp,687,1
62,arrow,incomp,420,1
62,arrow,incomp,1020.9999999999999,1
62,gaze,incomp,1066,1
62,gaze,compat,529,1
62,gaze,compat,549,1
62,gaze,compat,626,1
62,arrow,incomp,777,1
62,arrow,compat,660,1
62,arrow,incomp,831,1
62,arrow,incomp,566,1
62,arrow,incomp,754,1
62,arrow,compat,1573,1
62,gaze,incomp,575,1
62,arrow,incomp,674,1
62,arrow,incomp,1073,1
62,gaze,incomp,1144,1
62,arrow,incomp,523,1
62,arrow,compat,511,1
62,arrow,compat,549,1
62,arrow,compat,553,1
62,gaze,incomp,556,1
62,gaze,incomp,527,1
62,arrow,incomp,653,1
62,gaze,incomp,629,1
62,arrow,compat,757,1
62,gaze,incomp,1552,1
62,gaze,incomp,538,1
62,arrow,compat,935,1
62,gaze,compat,580,1
62,gaze,incomp,478,1
62,gaze,incomp,756,1
62,arrow,incomp,522,1
62,arrow,compat,1103,1
62,arrow,compat,747,1
62,arrow,compat,494,1
62,arrow,compat,444,1
62,gaze,compat,591,1
62,gaze,incomp,1664,1
62,arrow,compat,629,1
62,gaze,incomp,575,1
62,gaze,compat,714,1
62,arrow,compat,583,1
62,gaze,compat,514,1
62,gaze,compat,1627,1
62,arrow,incomp,554,1
62,gaze,incomp,629,1
62,arrow,incomp,839,1
62,arrow,incomp,695,1
62,arrow,compat,618,1
62,arrow,compat,499,1
62,arrow,compat,552,1
62,arrow,incomp,1300,1
62,arrow,incomp,922,1
62,gaze,incomp,590,1
62,gaze,compat,632,1
62,gaze,incomp,897,1
62,gaze,compat,702,1
62,gaze,incomp,501,1
62,arrow,incomp,1474,1
62,gaze,compat,552,1
62,arrow,compat,1028,1
62,arrow,incomp,740,1
62,gaze,compat,729,1
62,gaze,compat,528,1
62,arrow,incomp,693,1
62,arrow,incomp,1108,1
62,gaze,compat,849,1
62,arrow,compat,785,1
62,arrow,compat,826,1
62,arrow,compat,810,1
62,arrow,incomp,940,1
62,arrow,compat,1367,1
62,arrow,incomp,762,1
62,gaze,incomp,949,1
62,arrow,incomp,801,1
62,arrow,compat,706,1
62,gaze,incomp,880,1
62,gaze,incomp,534,1
62,arrow,compat,618,1
62,gaze,compat,674,1
62,gaze,incomp,698,1
62,gaze,incomp,496,1
62,arrow,incomp,574,1
62,gaze,compat,657,1
62,gaze,compat,417,1
62,gaze,compat,401,1
62,arrow,compat,515,1
62,arrow,incomp,592,1
62,gaze,compat,491,1
62,arrow,compat,664,1
62,gaze,incomp,664,1
62,gaze,incomp,510,1
62,gaze,compat,564,1
62,arrow,compat,552,1
62,gaze,incomp,651,1
62,arrow,compat,827,1
62,gaze,compat,547,1
62,gaze,incomp,607,1
62,gaze,compat,921,1
62,gaze,compat,949,1
62,arrow,compat,552,1
62,arrow,incomp,637,1
62,arrow,incomp,620,1
62,arrow,compat,525,1
62,arrow,compat,730,1
62,gaze,incomp,827,1
62,arrow,compat,420,1
62,arrow,incomp,428,1
62,gaze,compat,621,1
62,gaze,compat,542,1
62,gaze,incomp,492,1
62,arrow,compat,497,1
62,gaze,incomp,759,1
62,arrow,compat,674,1
62,gaze,compat,601,1
62,gaze,compat,579,1
62,gaze,incomp,421,1
62,gaze,incomp,775,1
62,gaze,incomp,561,1
62,arrow,incomp,477,1
62,arrow,compat,756,1
62,arrow,incomp,832,1
62,arrow,incomp,528,1
62,arrow,incomp,477,1
62,arrow,compat,555,1
62,gaze,incomp,535,1
62,arrow,compat,452,1
62,gaze,incomp,379,1
62,arrow,incomp,469,1
62,gaze,compat,341,1
62,arrow,incomp,922,1
62,arrow,compat,582,1
62,arrow,compat,408,1
62,arrow,incomp,666,1
62,arrow,compat,681,1
62,gaze,compat,456,1
62,arrow,incomp,631,1
62,gaze,incomp,674,1
62,arrow,compat,608,1
62,gaze,compat,667,1
62,gaze,incomp,466,1
62,gaze,compat,536,1
62,arrow,compat,844,1
62,gaze,compat,709,1
62,gaze,compat,634,1
62,arrow,compat,1026,1
62,gaze,compat,544,1
62,gaze,compat,742,1
62,arrow,compat,537,1
62,gaze,incomp,549,1
62,gaze,compat,497,1
62,arrow,compat,574,1
62,gaze,incomp,729,1
62,arrow,incomp,798,1
62,gaze,compat,735,1
62,arrow,incomp,644,1
62,gaze,incomp,596,1
62,gaze,compat,773,1
62,arrow,incomp,664,1
62,arrow,compat,591,1
62,gaze,compat,481,1
62,gaze,incomp,575,1
62,arrow,incomp,729,1
62,gaze,incomp,461,1
62,arrow,incomp,645,1
62,arrow,incomp,476,1
62,arrow,compat,619,1
62,arrow,compat,674,1
62,arrow,compat,577,1
62,arrow,incomp,659,1
62,gaze,incomp,795,1
62,arrow,incomp,563,1
62,arrow,compat,414,1
62,gaze,incomp,655,1
62,arrow,incomp,534,1
62,arrow,compat,803,1
62,arrow,incomp,413,1
62,arrow,compat,454,1
62,arrow,compat,358,1
62,arrow,incomp,546,1
62,gaze,compat,788,1
62,gaze,compat,558,1
62,arrow,incomp,610,1
62,gaze,incomp,619,1
62,gaze,compat,572,1
62,gaze,compat,494,1
62,arrow,incomp,502,1
62,gaze,compat,508,1
62,gaze,incomp,513,1
62,gaze,incomp,430,1
62,arrow,compat,479,1
62,gaze,incomp,477,1
62,arrow,incomp,405,1
62,gaze,compat,527,1
62,gaze,compat,539,1
62,arrow,compat,456,1
62,arrow,compat,375,1
62,gaze,incomp,548,1
62,gaze,incomp,544,1
62,gaze,compat,579,1
62,arrow,incomp,733,1
62,arrow,incomp,434,1
62,arrow,compat,426,1
62,gaze,incomp,436,1
62,arrow,compat,500,1
62,arrow,compat,505,1
62,arrow,compat,399,1
62,arrow,incomp,401,1
62,gaze,compat,619,1
62,arrow,incomp,548,1
62,arrow,incomp,479,1
62,arrow,incomp,350,1
62,gaze,incomp,450,1
62,gaze,incomp,410,1
62,gaze,compat,540,1
62,gaze,incomp,528,1
62,arrow,incomp,532,1
62,gaze,compat,377,1
62,arrow,incomp,635,1
62,gaze,incomp,403,1
62,arrow,compat,413,1
62,gaze,incomp,318,1
62,gaze,compat,339,1
62,arrow,incomp,494,1
62,gaze,incomp,381,1
62,arrow,compat,615,1
62,gaze,compat,432,1
62,gaze,compat,432,1
63,arrow,compat,857,1
63,gaze,compat,566,1
63,arrow,incomp,497,1
63,gaze,incomp,421,1
63,gaze,compat,455,1
63,gaze,incomp,622,1
63,arrow,incomp,590,1
63,gaze,incomp,679,1
63,arrow,compat,604,1
63,gaze,compat,509,1
63,arrow,compat,611,1
63,gaze,incomp,1306,1
63,gaze,compat,904,1
63,gaze,compat,507,1
63,gaze,incomp,703,1
63,arrow,incomp,1741,1
63,gaze,incomp,687,1
63,arrow,incomp,533,1
63,arrow,compat,656,1
63,gaze,incomp,1030,1
63,gaze,compat,1174,1
63,arrow,compat,767,1
63,gaze,compat,601,1
63,arrow,incomp,539,1
63,arrow,compat,438,1
63,gaze,incomp,533,1
63,gaze,compat,528,1
63,arrow,compat,645,1
63,gaze,incomp,701,1
63,arrow,compat,385,1
63,arrow,incomp,619,1
63,gaze,incomp,467,1
63,gaze,incomp,927,1
63,arrow,compat,380,1
63,arrow,incomp,757,1
63,arrow,incomp,632,1
63,arrow,compat,520,1
63,gaze,compat,828,1
63,arrow,incomp,627,1
63,gaze,incomp,619,1
63,arrow,compat,436,1
63,arrow,incomp,426,1
63,arrow,compat,579,1
63,arrow,incomp,541,1
63,arrow,incomp,504,1
63,arrow,incomp,638,1
63,arrow,compat,629,1
63,gaze,incomp,612,1
63,arrow,incomp,509,1
63,arrow,compat,586,1
63,arrow,incomp,595,1
63,arrow,compat,629,1
63,arrow,incomp,461,1
63,gaze,compat,620,1
63,gaze,incomp,701,1
63,arrow,compat,745,1
63,gaze,incomp,572,1
63,gaze,compat,733,1
63,arrow,incomp,697,1
63,arrow,compat,551,1
63,gaze,compat,945,1
63,gaze,incomp,436,1
63,arrow,incomp,748,1
63,gaze,incomp,954,1
63,gaze,compat,853,1
63,arrow,compat,692,1
63,gaze,incomp,753,1
63,gaze,incomp,851,1
63,gaze,compat,658,1
63,arrow,compat,752,1
63,gaze,incomp,1897,1
63,arrow,incomp,855,1
63,arrow,incomp,596,1
63,gaze,incomp,710,1
63,gaze,compat,650,1
63,arrow,compat,530,1
63,gaze,incomp,710,1
63,gaze,incomp,522,1
63,gaze,compat,510,1
63,arrow,incomp,531,1
63,arrow,compat,527,1
63,arrow,incomp,539,1
63,arrow,compat,638,1
63,arrow,compat,470,1
63,arrow,incomp,611,1
63,gaze,compat,805,1
63,arrow,incomp,629,1
63,gaze,compat,525,1
63,gaze,incomp,576,1
63,arrow,incomp,842,1
63,gaze,compat,770,1
63,gaze,compat,780,1
63,arrow,compat,542,1
63,arrow,incomp,1353,1
63,arrow,incomp,563,1
63,gaze,compat,1174,1
63,arrow,incomp,942,1
63,gaze,compat,1026,1
63,arrow,compat,690,1
63,arrow,compat,655,1
63,gaze,compat,1286,1
63,gaze,incomp,850,1
63,arrow,compat,816,1
63,gaze,compat,576,1
63,gaze,compat,861,1
63,gaze,compat,1204,1
63,gaze,incomp,509,1
63,gaze,incomp,744,1
63,arrow,compat,508,1
63,gaze,incomp,706,1
63,gaze,compat,597,1
63,arrow,incomp,550,1
63,arrow,compat,529,1
63,gaze,compat,1061,1
63,arrow,compat,627,1
63,gaze,incomp,507,1
63,arrow,compat,528,1
63,arrow,incomp,548,1
63,gaze,compat,599,1
63,gaze,compat,744,1
63,gaze,compat,539,1
63,gaze,incomp,662,1
63,arrow,compat,501,1
63,gaze,incomp,697,1
63,gaze,compat,1078,1
63,gaze,incomp,691,1
63,arrow,incomp,906,1
63,arrow,compat,471,1
63,arrow,incomp,476,1
63,gaze,incomp,339,1
63,arrow,incomp,646,1
63,arrow,compat,718,1
63,arrow,incomp,770,1
63,gaze,compat,1084,1
63,gaze,compat,760,1
63,gaze,compat,1042,1
63,arrow,compat,1234,1
63,arrow,incomp,1200,1
63,arrow,incomp,713,1
63,gaze,compat,717,1
63,arrow,incomp,657,1
63,gaze,incomp,680,1
63,gaze,incomp,1141,1
63,gaze,compat,617,1
63,gaze,incomp,833,1
63,gaze,compat,919,1
63,gaze,compat,1099,1
63,arrow,compat,718,1
63,gaze,compat,667,1
63,arrow,compat,977,1
63,arrow,incomp,635,1
63,arrow,compat,537,1
63,gaze,compat,1053,1
63,gaze,compat,532,1
63,gaze,incomp,734,1
63,gaze,compat,715,1
63,gaze,compat,470,1
63,arrow,incomp,636,1
63,gaze,compat,580,1
63,gaze,incomp,631,1
63,gaze,compat,574,1
63,arrow,compat,471,1
63,arrow,compat,477,1
63,gaze,compat,724,1
63,arrow,compat,601,1
63,gaze,incomp,505,1
63,arrow,compat,581,1
63,gaze,incomp,1191,1
63,arrow,incomp,591,1
63,gaze,compat,681,1
63,gaze,incomp,1374,1
63,arrow,compat,560,1
63,arrow,incomp,666,1
63,arrow,compat,504,1
