pid,stim,gaze,target,compat,isi,rt,acc
P75,arrow,left,right,incomp,800,0.524,1
P75,arrow,left,right,incomp,400,0.564,1
P75,arrow,left,right,incomp,800,0.46,1
P75,stim4,left,left,compat,800,0.577,1
P75,stim5,left,right,incomp,400,0.575,1
P75,stim4,right,left,incomp,400,0.534,1
P75,arrow,left,right,incomp,400,0.54,1
P75,arrow,left,right,incomp,400,0.629,1
P75,stim7,left,right,incomp,400,0.722,1
P75,stim5,right,right,compat,400,0.61,1
P75,stim7,right,right,compat,800,0.791,1
P75,stim1,left,left,compat,800,0.463,1
P75,stim7,right,left,incomp,400,0.826,1
P75,stim6,right,left,incomp,800,0.615,1
P75,stim1,left,right,incomp,400,0.748,1
P75,arrow,left,left,compat,400,0.477,1
P75,arrow,left,right,incomp,400,0.519,1
P75,stim3,right,right,compat,800,0.544,1
P75,arrow,right,left,incomp,800,0.504,1
P75,stim7,right,left,incomp,800,0.506,1
P75,stim1,right,left,incomp,400,0.451,1
P75,arrow,left,right,incomp,400,0.462,1
P75,stim1,right,right,compat,800,0.483,1
P75,arrow,right,right,compat,800,0.372,1
P75,arrow,left,left,compat,800,0.396,0
P75,arrow,right,left,incomp,400,0.597,1
P75,arrow,left,right,incomp,800,0.532,1
P75,stim8,left,left,compat,400,0.62,1
P75,stim1,left,left,compat,400,0.432,1
P75,stim3,left,left,compat,400,0.484,1
P75,stim2,left,right,incomp,800,0.608,1
P75,arrow,right,right,compat,400,0.525,1
P75,stim8,right,right,compat,800,0.749,1
P75,arrow,right,right,compat,800,0.758,1
P75,stim6,left,left,compat,400,0.509,1
P75,stim7,left,right,incomp,800,0.622,1
P75,stim2,right,left,incomp,800,0.531,1
P75,stim3,right,right,compat,400,0.468,1
P75,arrow,left,right,incomp,800,0.591,1
P75,stim3,right,left,incomp,400,0.67,1
P75,arrow,right,right,compat,800,0.576,1
P75,arrow,left,right,incomp,800,0.807,1
P75,stim4,right,right,compat,400,0.525,1
P75,arrow,left,left,compat,800,0.43,1
P75,arrow,right,right,compat,400,0.579,1
P75,arrow,right,right,compat,800,0.603,1
P75,stim2,left,right,incomp,400,0.599,1
P75,arrow,right,right,compat,800,0.422,1
P75,arrow,left,left,compat,400,0.442,1
P75,arrow,left,left,compat,400,0.487,1
P75,stim8,right,left,incomp,800,0.593,1
P75,arrow,left,left,compat,400,0.486,1
P75,stim2,right,right,compat,800,0.521,1
P75,arrow,right,left,incomp,800,0.499,1
P75,arrow,left,left,compat,400,0.404,1
P75,arrow,right,right,compat,400,0.497,1
P75,stim5,left,left,compat,800,0.82,1
P76,arrow,right,right,compat,400,1.177,1
P76,stim7,right,right,compat,400,1.509,1
P76,arrow,left,left,compat,800,0.599,1
P76,arrow,left,left,compat,400,1.291,1
P76,stim8,left,right,incomp,800,1.309,1
P76,arrow,left,right,incomp,800,0.934,1
P76,arrow,left,right,incomp,800,0.789,1
P76,stim5,right,right,compat,800,0.788,1
P76,stim4,left,left,compat,400,1.033,1
P76,arrow,right,left,incomp,800,0.804,1
P76,arrow,left,left,compat,400,0.904,1
P76,stim6,right,left,incomp,400,1.352,1
P76,arrow,right,right,compat,400,0.622,1
P76,arrow,right,right,compat,400,1.226,1
P76,stim5,right,left,incomp,400,0.558,1
P76,stim2,right,left,incomp,800,0.469,1
P76,stim4,right,right,compat,400,0.486,1
P76,stim7,left,left,compat,800,0.672,1
P76,arrow,left,left,compat,800,0.947,1
P76,arrow,left,left,compat,800,0.587,1
P76,arrow,right,left,incomp,400,0.624,1
P76,arrow,left,left,compat,800,0.516,1
P76,stim6,left,right,incomp,400,0.675,1
P76,stim7,left,left,compat,400,0.9,1
P76,arrow,right,right,compat,400,0.445,1
P76,arrow,right,left,incomp,400,0.52,1
P76,arrow,left,left,compat,400,0.679,1
P76,arrow,right,right,compat,400,0.537,1
P76,arrow,right,right,compat,800,0.728,1
P76,arrow,right,left,incomp,800,0.953,1
P76,stim6,right,right,compat,400,0.51,1
P76,arrow,left,right,incomp,800,0.832,1
P76,stim3,left,left,compat,800,0.838,1
P76,stim3,right,left,incomp,800,0.547,1
P76,stim8,right,right,compat,400,0.465,1
P76,arrow,right,right,compat,800,0.653,1
P76,stim5,right,left,incomp,800,0.967,1
P76,arrow,right,left,incomp,400,0.676,1
P76,arrow,right,right,compat,800,0.695,1
P76,arrow,left,right,incomp,400,0.609,1
P76,arrow,left,left,compat,800,0.669,1
P76,stim3,left,right,incomp,400,1.055,1
P76,stim3,left,right,incomp,800,0.562,1
P76,stim2,left,left,compat,400,0.545,1
P76,arrow,right,right,compat,800,0.552,1
P76,arrow,right,left,incomp,400,0.525,1
P76,stim1,right,right,compat,800,0.726,1
P76,arrow,right,left,incomp,400,0.838,1
P76,arrow,left,left,compat,400,0.729,1
P76,stim4,left,right,incomp,400,0.752,1
P76,arrow,right,right,compat,800,0.55,1
P76,stim1,left,left,compat,800,0.646,1
P76,stim5,left,left,compat,400,0.64,1
P76,arrow,left,right,incomp,400,0.588,1
P76,arrow,left,left,compat,800,0.538,1
P76,arrow,left,right,incomp,800,0.721,1
P76,stim7,left,right,incomp,400,0.768,1
P76,stim1,left,right,incomp,800,0.663,1
P76,arrow,right,left,incomp,800,0.634,1
P76,arrow,right,right,compat,400,0.605,1
P76,arrow,left,left,compat,800,0.506,1
P76,arrow,left,right,incomp,800,0.491,1
P76,stim3,right,right,compat,800,0.548,1
P76,arrow,right,left,incomp,800,0.644,1
P76,arrow,left,right,incomp,400,0.541,1
P76,arrow,left,left,compat,400,0.644,1
P76,arrow,right,right,compat,800,0.617,1
P76,arrow,left,right,incomp,400,0.628,1
P76,stim4,right,left,incomp,400,0.673,1
P76,arrow,right,left,incomp,800,0.586,1
P76,stim2,left,left,compat,800,0.583,1
P76,stim6,right,left,incomp,800,0.572,1
P76,stim5,right,right,compat,400,0.642,1
P76,stim8,left,left,compat,800,0.695,1
P76,stim8,right,left,incomp,800,0.536,1
P76,arrow,right,left,incomp,800,0.615,1
P76,arrow,right,left,incomp,800,0.629,1
P76,arrow,left,left,compat,400,0.599,1
P76,stim1,right,left,incomp,800,0.573,1
P76,stim4,left,left,compat,800,0.564,1
P76,arrow,right,right,compat,800,0.498,1
P76,stim2,left,right,incomp,400,0.634,1
P76,arrow,left,right,incomp,800,0.591,1
P76,stim2,left,right,incomp,800,0.532,1
P76,stim7,right,right,compat,800,0.484,1
P76,stim5,left,left,compat,800,0.51,1
P76,stim5,left,right,incomp,400,0.822,0
P76,stim2,right,left,incomp,400,0.777,1
P76,arrow,left,left,compat,400,0.711,1
P76,stim5,left,right,incomp,800,0.64,1
P76,stim6,left,left,compat,400,1.01,1
P76,stim4,left,right,incomp,800,0.648,1
P76,stim1,left,right,incomp,400,0.851,1
P76,stim8,right,right,compat,800,0.486,1
P76,stim6,left,left,compat,800,0.583,1
P76,stim1,right,left,incomp,400,0.868,1
P76,stim8,right,left,incomp,400,0.563,1
P76,arrow,right,left,incomp,800,0.738,1
P76,arrow,right,right,compat,400,0.537,1
P76,arrow,right,left,incomp,400,0.704,1
P76,stim1,right,right,compat,400,0.513,1
P76,arrow,left,right,incomp,400,0.586,1
P76,arrow,left,right,incomp,400,0.511,1
P76,stim2,right,right,compat,800,0.511,1
P76,stim7,left,right,incomp,800,0.696,1
P76,arrow,left,left,compat,400,0.665,1
P76,stim2,right,right,compat,400,0.659,1
P76,stim7,right,left,incomp,800,0.447,1
P76,arrow,right,right,compat,800,0.513,1
P76,arrow,right,left,incomp,400,0.609,1
P76,arrow,right,right,compat,400,0.454,1
P76,stim3,right,right,compat,400,0.513,1
P76,stim3,right,left,incomp,400,0.48,1
P76,arrow,left,right,incomp,400,0.699,1
P76,stim6,right,right,compat,800,0.508,1
P76,arrow,right,left,incomp,400,0.484,1
P76,stim3,left,left,compat,400,0.717,1
P76,stim4,right,right,compat,800,0.447,1
P76,arrow,left,left,compat,800,0.714,1
P76,stim7,right,left,incomp,400,0.913,1
P76,stim8,left,right,incomp,400,0.578,1
P76,stim6,left,right,incomp,800,0.568,1
P76,arrow,left,right,incomp,800,0.567,1
P76,stim8,left,left,compat,400,0.604,1
P76,stim4,right,left,incomp,800,0.465,1
P76,arrow,left,right,incomp,800,0.491,1
P76,stim1,left,left,compat,400,0.533,1
P76,arrow,left,right,incomp,400,0.595,1
P76,arrow,right,right,compat,400,0.644,1
P76,arrow,right,left,incomp,400,0.439,1
P76,stim4,right,left,incomp,800,0.474,1
P76,arrow,right,left,incomp,800,0.524,1
P76,stim1,left,right,incomp,400,0.612,1
P76,stim8,left,left,compat,800,0.673,1
P76,arrow,left,right,incomp,400,0.65,1
P76,stim5,left,right,incomp,400,0.62,1
P76,arrow,right,left,incomp,800,0.473,1
P76,arrow,right,right,compat,400,0.442,1
P76,arrow,left,left,compat,800,0.688,1
P76,stim7,left,right,incomp,400,0.503,1
P76,stim8,left,right,incomp,800,0.561,1
P76,stim5,left,left,compat,400,0.495,1
P76,arrow,right,right,compat,800,0.529,1
P76,arrow,right,right,compat,800,1.76,1
P76,stim3,left,right,incomp,400,0.607,1
P76,arrow,left,left,compat,800,0.629,1
P76,stim8,left,left,compat,400,1.024,1
P76,arrow,left,left,compat,400,1.819,1
P76,stim2,right,left,incomp,800,0.527,1
P76,arrow,left,left,compat,800,0.792,1
P76,arrow,left,right,incomp,800,0.629,1
P76,stim3,right,right,compat,800,0.522,1
P76,stim1,left,left,compat,800,0.667,1
P76,arrow,left,right,incomp,400,0.773,1
P76,stim2,left,left,compat,800,0.61,1
P76,stim7,right,right,compat,400,0.558,1
P76,stim6,right,left,incomp,400,0.645,1
P76,arrow,right,left,incomp,800,0.688,1
P76,stim5,right,right,compat,800,0.546,1
P76,stim2,left,right,incomp,800,0.593,1
P76,stim7,left,left,compat,800,0.615,1
P76,arrow,right,left,incomp,800,0.517,1
P76,arrow,right,right,compat,800,0.645,1
P76,stim1,left,left,compat,400,0.543,1
P76,stim4,left,left,compat,400,0.495,1
P76,stim4,right,right,compat,800,0.816,1
P76,stim1,right,left,incomp,400,0.556,1
P76,stim1,right,left,incomp,800,0.731,1
P76,stim5,right,right,compat,400,0.651,1
P76,stim2,left,left,compat,400,0.605,1
P76,arrow,right,left,incomp,800,0.713,1
P76,arrow,left,left,compat,800,0.867,1
P76,arrow,left,right,incomp,400,0.636,1
P76,arrow,right,right,compat,800,0.608,1
P76,arrow,right,right,compat,400,0.708,1
P76,arrow,left,right,incomp,800,0.525,1
P76,arrow,right,left,incomp,400,0.676,1
P76,arrow,left,left,compat,800,0.671,1
P76,arrow,left,left,compat,400,0.568,1
P76,arrow,left,right,incomp,800,0.999,1
P76,stim4,left,right,incomp,800,0.748,1
P76,stim5,left,right,incomp,800,1.437,1
P76,arrow,left,right,incomp,400,0.527,1
P76,arrow,right,right,compat,400,0.767,1
P76,stim8,right,left,incomp,400,0.581,1
P76,stim4,right,left,incomp,400,0.57,1
P76,arrow,right,left,incomp,800,0.552,1
P76,arrow,left,right,incomp,800,0.663,1
P76,arrow,right,right,compat,800,0.458,1
P76,arrow,right,right,compat,800,0.661,1
P76,arrow,right,right,compat,400,0.639,1
P76,stim1,right,right,compat,400,0.426,1
P76,arrow,right,right,compat,400,0.591,1
P76,arrow,left,right,incomp,400,0.741,1
P76,arrow,left,right,incomp,800,0.595,1
P76,stim7,right,left,incomp,800,0.617,1
P76,stim6,left,left,compat,800,0.605,1
P76,arrow,right,left,incomp,400,0.562,1
P76,stim5,right,left,incomp,800,0.545,1
P76,stim5,left,left,compat,800,0.641,1
P76,arrow,left,left,compat,400,0.516,1
P76,stim6,right,right,compat,800,0.524,1
P76,arrow,right,right,compat,800,0.477,1
P76,stim2,right,right,compat,400,0.517,1
P76,stim3,right,left,incomp,400,0.573,1
P76,stim4,right,right,compat,400,0.498,0
P76,arrow,left,right,incomp,800,0.628,1
P76,arrow,right,left,incomp,400,0.591,1
P76,stim6,right,left,incomp,800,0.79,1
P76,stim7,left,right,incomp,800,0.708,1
P76,stim4,left,right,incomp,400,0.619,1
P76,stim2,right,right,compat,800,0.592,1
P76,stim6,left,left,compat,400,0.773,1
P76,stim7,right,left,incomp,400,0.746,1
P76,stim1,right,right,compat,800,0.682,1
P76,stim3,right,left,incomp,800,0.588,1
P76,arrow,right,right,compat,400,1.489,1
P76,arrow,left,left,compat,800,1.026,1
P76,stim4,left,left,compat,800,0.703,1
P76,stim7,left,left,compat,400,0.623,1
P76,arrow,right,left,incomp,800,0.811,1
P76,stim7,right,right,compat,800,0.569,1
P76,arrow,left,left,compat,800,0.535,1
P76,arrow,left,left,compat,400,0.685,1
P76,stim8,right,right,compat,800,0.606,1
P76,arrow,right,right,compat,800,0.844,1
P76,arrow,right,left,incomp,800,0.775,1
P76,arrow,left,left,compat,400,0.661,1
P76,stim2,right,left,incomp,400,0.575,1
P76,arrow,right,right,compat,400,0.541,1
P76,stim8,right,right,compat,400,0.628,1
P76,stim2,left,right,incomp,400,0.512,1
P76,stim3,left,right,incomp,800,0.697,1
P76,stim8,right,left,incomp,800,0.563,1
P76,arrow,left,right,incomp,800,0.785,1
P76,arrow,left,right,incomp,400,0.59,1
P76,stim3,left,left,compat,400,0.547,1
P76,arrow,left,right,incomp,400,0.73,1
P76,stim3,right,right,compat,400,0.809,1
P76,stim5,right,left,incomp,400,0.526,1
P76,arrow,left,right,incomp,800,0.606,1
P76,arrow,left,left,compat,400,0.523,1
P76,stim6,left,right,incomp,800,0.578,1
P76,arrow,right,left,incomp,400,0.505,1
P76,arrow,left,right,incomp,400,0.576,1
P76,arrow,left,left,compat,800,0.569,1
P76,arrow,right,left,incomp,400,0.548,1
P76,arrow,right,left,incomp,400,0.611,1
P76,arrow,left,left,compat,400,0.519,1
P76,stim3,left,left,compat,800,0.568,1
P76,stim1,left,right,incomp,800,0.621,1
P76,arrow,left,left,compat,400,0.586,1
P76,stim8,left,right,incomp,400,0.655,1
P76,stim6,left,right,incomp,400,0.616,1
P76,arrow,right,left,incomp,400,0.541,1
P76,stim6,right,right,compat,400,0.483,1
P77,stim6,right,right,compat,400,0.704,1
P77,stim5,right,left,incomp,800,0.453,1
P77,arrow,left,left,compat,800,0.508,1
P77,stim2,right,left,incomp,400,0.529,1
P77,stim8,left,right,incomp,400,0.501,1
P77,stim7,right,left,incomp,800,0.554,1
P77,stim7,right,right,compat,400,0.484,1
P77,arrow,left,right,incomp,800,0.586,1
P77,stim1,right,right,compat,800,0.652,1
P77,arrow,right,left,incomp,400,0.706,1
P77,arrow,right,left,incomp,400,0.59,1
P77,stim6,left,left,compat,800,0.616,0
P77,arrow,right,left,incomp,800,0.544,1
P77,arrow,right,right,compat,400,0.803,1
P77,stim4,left,left,compat,800,0.7,1
P77,arrow,left,right,incomp,400,0.633,1
P77,stim4,right,right,compat,800,0.568,1
P77,arrow,left,right,incomp,800,0.465,1
P77,arrow,right,left,incomp,800,0.688,1
P77,arrow,left,left,compat,800,0.533,1
P77,arrow,left,left,compat,400,0.521,1
P77,arrow,right,left,incomp,800,0.71,1
P77,stim8,left,left,compat,800,0.578,1
P77,arrow,right,left,incomp,400,0.652,1
P77,stim3,right,right,compat,800,0.547,1
P77,arrow,left,left,compat,400,0.533,1
P77,stim8,right,right,compat,400,0.521,1
P77,arrow,right,right,compat,800,1.045,1
P77,arrow,left,right,incomp,400,0.628,1
P77,arrow,left,right,incomp,800,0.605,1
P77,arrow,left,left,compat,800,0.517,1
P77,stim1,right,left,incomp,800,0.705,1
P77,stim6,right,left,incomp,800,0.605,1
P77,stim2,left,left,compat,400,0.558,1
P77,arrow,right,left,incomp,400,0.545,1
P77,stim3,right,right,compat,400,0.619,1
P77,arrow,left,right,incomp,400,0.515,1
P77,stim7,left,right,incomp,400,0.544,1
P77,arrow,left,left,compat,800,0.594,1
P77,arrow,right,right,compat,800,0.444,1
P77,stim4,right,left,incomp,800,0.692,1
P77,arrow,right,right,compat,400,0.496,1
P77,stim5,right,right,compat,800,0.614,1
P77,stim2,right,left,incomp,800,0.558,1
P77,stim7,right,right,compat,800,0.554,1
P77,arrow,right,right,compat,800,0.597,1
P77,arrow,left,right,incomp,800,0.494,1
P77,stim6,left,left,compat,400,0.819,1
P77,arrow,left,right,incomp,800,0.604,1
P77,stim5,left,right,incomp,400,0.596,1
P77,arrow,left,left,compat,400,0.485,1
P77,stim6,left,right,incomp,400,0.761,1
P77,stim2,right,right,compat,800,0.852,1
P77,stim1,right,left,incomp,400,0.771,1
P77,stim5,left,left,compat,800,0.677,1
P77,stim1,left,right,incomp,400,0.651,1
P77,arrow,right,left,incomp,800,0.77,1
P77,stim2,right,right,compat,400,0.547,1
P77,stim2,left,left,compat,800,0.606,1
P77,stim2,left,right,incomp,400,0.449,1
P77,stim1,left,left,compat,800,0.566,1
P77,arrow,right,right,compat,800,0.673,1
P77,stim6,right,left,incomp,400,0.574,1
P77,arrow,right,right,compat,800,0.648,1
P77,stim5,left,right,incomp,800,0.551,1
P77,arrow,left,right,incomp,400,0.427,1
P77,stim1,right,right,compat,400,0.522,1
P77,arrow,right,right,compat,400,0.55,1
P77,arrow,right,right,compat,400,0.593,1
P77,stim1,left,right,incomp,800,0.65,1
P77,arrow,left,left,compat,400,0.664,1
P77,stim4,left,left,compat,400,0.662,1
P77,arrow,left,left,compat,800,0.598,1
P77,arrow,right,right,compat,400,1.398,1
P77,stim5,right,right,compat,400,0.598,1
P77,arrow,right,right,compat,400,0.478,1
P77,stim5,right,left,incomp,400,0.708,1
P77,arrow,left,left,compat,400,0.505,1
P77,stim7,right,left,incomp,400,0.557,1
P77,stim3,left,right,incomp,800,0.673,1
P77,stim5,left,left,compat,400,0.47,1
P77,arrow,left,left,compat,800,0.644,1
P77,arrow,left,left,compat,400,0.636,1
P77,arrow,right,right,compat,800,0.539,1
P77,arrow,right,left,incomp,800,0.575,1
P77,arrow,right,left,incomp,400,0.617,1
P77,stim3,right,left,incomp,400,0.593,1
P77,stim3,right,left,incomp,800,0.506,1
P77,arrow,left,right,incomp,400,0.574,1
P77,stim7,left,left,compat,800,0.985,1
P77,arrow,right,left,incomp,400,0.449,1
P77,arrow,left,right,incomp,400,0.697,1
P77,stim7,left,left,compat,400,0.542,1
P77,arrow,left,right,incomp,800,0.569,1
P77,stim3,left,left,compat,800,0.707,1
P77,stim2,left,right,incomp,800,1.072,1
P77,arrow,right,right,compat,800,0.543,1
P77,arrow,left,right,incomp,800,0.603,1
P77,stim8,right,left,incomp,800,0.532,1
P77,arrow,left,right,incomp,800,0.487,1
P77,stim7,left,right,incomp,800,0.558,0
P77,arrow,left,left,compat,400,0.543,1
P77,arrow,left,left,compat,800,0.603,1
P77,arrow,left,left,compat,800,0.524,1
P77,arrow,left,right,incomp,400,0.48,1
P77,stim8,right,left,incomp,400,0.597,1
P77,stim4,left,right,incomp,800,0.751,1
P77,arrow,right,left,incomp,400,0.537,1
P77,stim3,left,right,incomp,400,0.572,1
P77,stim6,left,right,incomp,800,0.55,1
P77,stim8,left,right,incomp,800,0.609,1
P77,arrow,right,left,incomp,400,1.106,1
P77,stim4,left,right,incomp,400,0.694,1
P77,arrow,right,left,incomp,800,0.644,1
P77,arrow,right,left,incomp,800,0.491,1
P77,arrow,left,right,incomp,400,0.449,1
P77,arrow,right,right,compat,800,0.631,1
P77,stim6,right,right,compat,800,0.582,1
P77,stim3,left,left,compat,400,0.568,1
P77,arrow,right,right,compat,400,0.611,1
P77,arrow,left,left,compat,400,0.467,1
P77,arrow,right,left,incomp,800,0.457,1
P77,arrow,right,right,compat,400,0.68,1
P77,stim8,right,right,compat,800,0.565,0
P77,stim4,right,right,compat,400,0.679,1
P77,stim1,left,left,compat,400,0.51,1
P77,stim4,right,left,incomp,400,0.691,1
P77,stim8,left,left,compat,400,0.648,1
P77,stim6,left,left,compat,800,0.784,1
P77,arrow,left,left,compat,400,0.528,1
P77,stim7,right,right,compat,400,0.596,1
P77,arrow,left,left,compat,800,0.646,1
P77,stim1,left,left,compat,800,0.749,1
P77,arrow,right,right,compat,400,0.624,1
P77,stim7,left,left,compat,400,0.535,1
P77,arrow,right,left,incomp,800,0.57,1
P77,stim4,left,right,incomp,400,0.693,1
P77,stim6,left,left,compat,400,0.666,1
P77,stim5,right,left,incomp,400,0.752,1
P77,arrow,right,left,incomp,400,0.649,1
P77,stim5,left,right,incomp,800,0.601,1
P77,arrow,left,right,incomp,400,0.73,1
P77,arrow,left,left,compat,800,0.501,1
P77,stim1,right,right,compat,400,0.818,1
P77,stim3,right,left,incomp,800,0.674,1
P77,arrow,left,left,compat,800,0.576,1
P77,stim7,right,left,incomp,800,0.465,1
P77,arrow,right,right,compat,800,0.552,1
P77,arrow,left,right,incomp,800,0.643,1
P77,stim3,right,left,incomp,400,0.651,1
P77,arrow,left,left,compat,800,0.682,1
P77,arrow,left,right,incomp,800,0.518,1
P77,stim5,right,right,compat,400,0.651,1
P77,stim4,right,left,incomp,400,0.585,1
P77,stim4,left,left,compat,800,0.587,1
P77,arrow,right,right,compat,400,0.556,1
P77,arrow,left,right,incomp,400,0.438,1
P77,stim8,right,left,incomp,400,0.638,1
P77,stim5,left,left,compat,800,0.629,1
P77,stim4,right,left,incomp,800,0.59,1
P77,stim8,right,right,compat,800,0.569,1
P77,arrow,right,left,incomp,800,0.555,1
P77,stim6,right,left,incomp,400,0.486,1
P77,arrow,right,left,incomp,400,0.563,1
P77,arrow,left,left,compat,400,0.502,1
P77,stim1,left,left,compat,400,0.57,1
P77,arrow,right,right,compat,800,0.509,1
P77,arrow,left,left,compat,400,0.465,1
P77,arrow,right,right,compat,400,0.415,1
P77,arrow,right,left,incomp,400,0.432,1
P77,stim4,left,right,incomp,800,0.48,1
P77,stim6,right,left,incomp,800,0.422,1
P77,stim7,right,right,compat,800,0.549,1
P77,stim2,left,right,incomp,800,0.633,0
P77,arrow,right,left,incomp,400,0.544,1
P77,arrow,left,left,compat,800,0.508,1
P77,stim1,right,left,incomp,400,0.633,1
P77,arrow,left,right,incomp,800,0.543,1
P77,arrow,left,right,incomp,800,0.74,1
P77,stim7,left,right,incomp,800,0.879,1
P77,arrow,right,left,incomp,800,0.572,1
P77,arrow,left,left,compat,400,0.486,1
P77,stim7,left,right,incomp,400,0.524,1
P77,arrow,left,right,incomp,800,0.568,1
P77,stim3,right,right,compat,800,0.826,1
P77,stim8,left,right,incomp,800,0.522,1
P77,stim5,left,right,incomp,400,0.414,1
P77,stim2,left,left,compat,800,0.334,1
P77,stim8,left,left,compat,400,0.458,1
P77,stim3,left,right,incomp,400,0.457,1
P77,stim3,right,right,compat,400,0.784,1
P77,stim6,right,right,compat,800,0.4,0
P77,arrow,left,right,incomp,800,0.493,1
P77,arrow,left,left,compat,800,0.434,1
P77,arrow,left,left,compat,400,0.481,1
